id,user_id,用户昵称,微博正文,话题,转发数,评论数,点赞数,发布时间
4.72097E+15,5606601327,上头窑下,国家卫健委：12月31日新增报告新冠肺炎确诊病例231例其中本土病例175例O国家卫健委：12月31日新增报告新冠肺炎确诊病例231例其中本土病例175例,,0,0,0,2022/1/1 23:20
4.72097E+15,2841849817,阿宁儿哈塞优,【宁波北仑确诊7例：德尔塔进化分支，与近期越南病例基因相似】#浙江宁波新增7例确诊#2022年1月1日22时30分，浙江省宁波市召开的新冠肺炎疫情防控工作新闻发布会上通报，1月1日上午宁波市北仑区通报一例新冠肺炎确诊病例以来，宁波市北仑区启动了大规模核酸检测工作，截至22时，累计采样38.53万人份，已出报告12570人份，检出阳性感染者6例，均为在封控区内主动筛查发现，已被诊断为新冠肺炎确诊病例（轻型）。目前正在开展管控区和防范区的大规模核酸采样检测工作。宁波北仑本轮疫情已累计报告7例确诊病例。据2022年1月1日晚宁波市新冠肺炎疫情防控工作新闻发布会消息，宁波本轮疫情确诊病例毒株基因组测序结果为德尔塔AY.57病株进化分支。经比对分析，该病毒病株与镇海区、上虞区疫情的进化分支不一致，排除来自上述地区的嫌疑，与近期越南发现的病例基因相似。,浙江宁波新增7例确诊,0,0,1,2022/1/1 23:19
4.72097E+15,2722604150,福海县政府网,马兴瑞在自治区新冠肺炎疫情防控工作领导小组会议上强调依法精准科学落实防控措施促进人流物流安全有序畅通O网页链接,,0,0,0,2022/1/1 23:19
4.73256E+15,6857588296,-溜溜修狗勾-,#惠州新增1例新冠肺炎确诊病例#啊天真的被吓到了,惠州新增1例新冠肺炎确诊病例,0,0,0,2022/2/2 22:56
4.73256E+15,3009788765,滨海发布,【天津2月2日新增9例阳性感染者】#天津防控新型冠状病毒肺炎#记者刚刚从市疫情防控指挥部获悉，2月2日天津市共增加9例新冠病毒阳性感染者。其中河北区3例，为管控人员筛查发现；滨海新区2例，为管控人员筛查发现（与河北区疫情关联）；河东区2例，与昨日确诊病例为同一家庭，为管控人员筛查发现；红桥区2例，系发热门诊主动就医筛查发现（与河北区疫情关联）。上述9人目前已转运至市定点医院做进一步诊断治疗。相关工作正在进一步进行中。,天津防控新型冠状病毒肺炎,1,4,4,2022/2/2 22:56
4.73256E+15,1683472727,央广网,【央视快评|实践奥林匹克格言推动各国人民一起向未来】再过几天，全球将共同见证，中国兑现了对世界、对各国冰雪健儿的庄严承诺，即将呈现一届简约、安全、精彩的冬奥盛会，不仅展现了中国方案、中国智慧、中国担当，也带给全人类信心、温暖与希望，鼓舞各国人民团结一致、共克时艰，携手创造更加美好的世界。正如伍达德斯市长在信中所言，在新冠肺炎疫情大流行的背景下，由中国这样一个负责且有组织能力的东道国举办一届安全、健康、成功的冬奥会，这是全世界的幸运。O【央视快评】实践奥林匹克格言推动各国人民一起向未来,,0,0,6,2022/2/2 22:56
4.73256E+15,6501438382,Rockoba,截至当地时间2月2日，汤加确诊5例新冠肺炎病例，此前由于汤加采取严格的入境政策，汤加是世界上仅有的几个没有新冠疫情的国家。,,2,0,1,2022/2/2 22:54
4.73256E+15,1219288211,商洛广播电视台,【紧急提醒：近期从深圳来商返商人员请第一时间主动向社区报备】1月31日深圳市主动就医人员中发现1例阳性结果，之后在密接和重点人群中检出3例阳性结果。经全基因测序，为奥密克戎变异株，与国内之前疫情均不同源，属一起独立疫情。2月1日，广东省新增新冠肺炎感染者10例，波及广东省深圳、惠州、梅州、河源、云浮市4地区。目前深圳市本期疫情已外溢至省内多市，起病隐匿且源头不明，外溢风险较大。为切实巩固商洛来之不易的疫情防控成果，确保全市人民过一个健康、祥和、安定的佳节，商洛市疾病预防控制中心提醒广大市民：一、及时如实报备。有2022年1月27日(含)自广东省深圳市及国内其它近14天有报告本土病例的县区来商返商人员要第一时间主动向所在社区（村）、单位、入住酒店等如实报备，积极配合属地落实分类管控措施。对瞒报、谎报或拒绝接受健康管理服务造成严重后果的，将依法依规严肃追究责任。二、严格控制聚集性活动。倡导网上拜年送祝福，非必要不聚集，红事缓办，丧事简办。在春节期间尽量减少串门、外出聚会就餐的次数，减少聚餐人数，缩短聚餐时间，尽量不前往人群聚集的公众场所。全市党员领导干部、机关事业单位、国有企业等工作人员要响应倡议，率先垂范，原则上不得往返中高风险地区。三、从严落实人物同防措施。广大市民购物时，不购买来源不明的进口冷链食品和非冷链物品，不从中高风险地区和国（境）外网购、海淘物品。接收快递包裹、清洗冷链食品时，要切实做好个人防护，并用酒精对包裹外包装进行消毒。从事冷链食品的相关行业单位和人员要严格落实冷链食品入境、入库、检验、储存、销售等关键环节管理规定，严禁未经核准、备案的进口冷链食品流入市场，行业相关重点人员要严格落实定期核酸检测，做到应检尽检。四、落实常态化防控措施。广大市民进入酒店宾馆、旅游景区、电影院、图书馆、博物馆、商场超市、医疗机构等公共场所，要主动配合落实“测温+验码+戴口罩+一米线”等各项疫情防控措施。旅游景区和文博场馆要实行“限量、预约、错峰”管理，调控进入景点游客数量。五、加强健康监测。密切留意家人和自己的健康状况，养成勤洗手、常通风，科学佩戴口罩、注意咳嗽礼仪、少聚集，加强锻炼，用公勺公筷等健康生活习惯，如果有发热、乏力、干咳、味觉丧失等不适症状，尽早到就近医疗机构发热门诊就医。就医途中要全程佩戴口罩，尽量避免乘坐公共交通工具。六、主动接种新冠病毒疫苗。全程接种新冠病毒疫苗能够有效降低新冠肺炎的重症和病死率。请符合接种条件的人员尽快落实新冠疫苗接种，接种全程灭活疫苗已超过六个月人员尽快前往接种门诊完成加强剂次接种。七、请广大市民关注官方公布的有关疫情动态信息，严格遵守商洛市疫情防控有关规定，不信谣、不传谣、不造谣，拒不报备或不配合、妨碍疫情防控，将依法承担相应法律责任。,,0,1,0,2022/2/2 22:54
4.73256E+15,5645756008,价值投资日志,机构高度看好这些旅游休闲概念股数据宝统计，旅游休闲概念股共23只。行情走势来看，旅游行业受新冠肺炎疫情影响，不少个股回撤明显，其中，*ST腾邦、*ST圣亚、*ST西域、中国中免等4只旅游休闲概念股最新价较2021年高点以来回撤幅度均超40%，分别为72.76%、60.6%、49.52%、48.66%。机构评级方面，中国中免近期最为瞩目，共计30家机构参与该股评级，宋城演艺、天目湖、中青旅紧随其后，分别为18家、9家、7家。数据宝统计，业绩来看黄山旅游、中青旅、国旅联合等5股2021年预告净利润同比增幅中值超过100%。黄山旅游指出，本期业绩预盈的主要原因为公司努力克服疫情多地复发影响，同时通过优化产品结构、节支增效等系列举措，全力稳住经营业绩，总体经营情况有了提升。#投资#价值投资日志,投资,30,4,21,2022/2/2 22:54
4.73256E+15,5570283618,发现赣州,【#2月2日深圳新增4例病例#，累计8例！此前4例均为奥密克戎】2月2日，深圳新增4例（3例确诊病例、1例无症状感染者），累计报告8例，均属同一传播链，彼此关联，传播链清晰。#深圳累计报告8例均属同一传播链#新增4例详情如下：病例5男，39岁，深圳市宝安区石岩街道某公司员工，居住在宝安区石岩街道下排村四区四巷，诊断为新冠病毒无症状感染者。病例6男，46岁，深圳市宝安区石岩街道某公司员工，居住在宝安区石岩街道罗租上新村八巷，诊断为新冠肺炎确诊病例（轻型）。病例7男，37岁，深圳市光明区玉塘街道某公司员工，居住在宝安区石岩街道浪心车头村3巷，诊断为新冠肺炎确诊病例（普通型）。病例8女，44岁，居住在深圳市宝安区石岩街道云熙谷，诊断为新冠肺炎确诊病例（普通型）。市、区相关部门正全面溯源8名病例14天内的活动轨迹、人员接触情况，追踪到的密接者、次密接者均已按要求管控。涉及市外的密接者、次密接者已发出协查函且管控到位。所有病例的工作地、居住地已实施管控，活动过的重点场所已进行环境核酸采样和终末消毒。按照“应检尽检”的原则，持续加强一般接触者、重点人群的排查和管理。（深圳卫健委）,"2月2日深圳新增4例病例,深圳累计报告8例均属同一传播链",0,0,2,2022/2/2 22:53
4.73256E+15,7297241085,想要胖仙女,#惠州新增1例新冠肺炎确诊病例#求问一下惠东平山街道和惠东平山县有啥区别？是一个地方吗？我哥哥在那里,惠州新增1例新冠肺炎确诊病例,0,0,0,2022/2/2 22:53
4.7322E+15,1886360104,漫筆經心,1月31日，加拿大总统杜鲁道（JustinTrudeau）在推特突然宣布，证实自己检测新冠肺炎呈现阳性。而杜鲁道去年已接种过两剂疫苗，今年1月也接种第三剂。,,0,0,0,2022/2/1 23:02
4.7322E+15,7208807107,网信伊春,伊春市应对新型冠状病毒感染肺炎疫情工作领导小组指挥部第230号通告2022年1月31日，河北省衡水市故城县新增本土新冠肺炎确诊病例4例。为慎终如始抓好我市疫情防控工作，现通告如下：一、对1月28日以来全市范围内具有衡水市故城县旅居史、接触史人员进行全面排查：（一）从衡水市故城县进入我市人员；（二）到过或途经衡水市故城县的伊春籍人员；（三）与衡水市故城县公开发布的确诊病例、疑似病例和无症状感染者有过密切接触的人员。各县（市）区指挥部通过交通入口排查、“两站一场”排查、“大数据+网格化”排查、群众有奖举报等多种渠道开展排查工作。二、对排查出的来自衡水市故城县抵返人员，严格按照省疫情防控指挥部办公室《关于精准做好2022年春运期间群众返城返乡出行等疫情防控工作的通知》要求落实管控措施。三、涉疫地区抵返人员必须第一时间向社区报告，对隐瞒旅居史情况造成疫情输入的人员，依法严肃追究责任。四、广大市民如非必要，近期不要前往衡水市故城县，如必须前往，要提前向所在社区（村屯、林场所）、单位报备，并做好个人防护。从衡水市故城县返回后，要按照属地相关防控措施执行。五、广大市民要提高个人防护意识，养成戴口罩（尤其是在乘坐公共交通工具和在公共场所活动时）、勤洗手、常通风、保持安全社交距离的习惯;不扎堆、不聚集、不聚会，倡导健康生活方式。用餐时，要选择安全放心原料，生熟食材分开存放，不吃生冷食物。居民如出现发热、咳嗽、腹泻、乏力等症状，要佩戴口罩，及时到就近的发热门诊进行排查和诊疗，就医过程尽量避免乘坐公共交通工具。六、广大市民要适时关注衡水市故城县官方网站公开发布的确诊病例、疑似病例、无症状感染者轨迹信息，个人1月28日以来有过衡水市故城县旅居史、接触史的，要主动向属地指挥部和疾控中心报告。各县（市）、区指挥部联系方式：伊美区：0458—3607728友好区：0458—3298188乌翠区：0458—3688345金林区：0458—3738444铁力市：0458—2285523汤旺县：0458—3537215嘉荫县：0458—2622509丰林县：0458—3583787南岔县：0458—3477380大箐山县：0458—3436105伊春市应对新型冠状病毒感染肺炎疫情工作领导小组指挥部2022年2月1日#伊春#,伊春,0,0,0,2022/2/1 23:01
4.7322E+15,7430795671,拾月记录簿,#广东惠州报告1例新冠肺炎确诊病例#我的天,广东惠州报告1例新冠肺炎确诊病例,0,0,0,2022/2/1 23:01
4.7322E+15,5152288828,_O_oHHeng,#广东惠州报告1例新冠肺炎确诊病例#19号还得去惠州,广东惠州报告1例新冠肺炎确诊病例,0,1,4,2022/2/1 23:01
4.7322E+15,7485331106,Mr·PerfectlyFine,#广东惠州报告1例新冠肺炎确诊病例#唉还想着过完年可以补休这下哪都不能去了,广东惠州报告1例新冠肺炎确诊病例,0,0,0,2022/2/1 23:01
4.7322E+15,7208807107,网信伊春,伊春市应对新型冠状病毒感染肺炎疫情工作领导小组指挥部第229号通告2022年1月31日，广东省深圳市宝安区报告新增本土新冠肺炎确诊病例1例，该病例现住东莞市凤岗镇。为慎终如始抓好我市疫情防控工作，现通告如下：一、对1月16日以来全市范围内具有深圳市宝安区、东莞市凤岗镇旅居史、接触史人员进行全面排查：（一）从深圳市宝安区、东莞市凤岗镇进入我市人员；（二）到过或途经深圳市宝安区、东莞市凤岗镇的伊春籍人员；（三）与深圳市宝安区、东莞市凤岗镇公开发布的确诊病例、疑似病例和无症状感染者有过密切接触的人员。各县（市）区指挥部通过交通入口排查、“两站一场”排查、“大数据+网格化”排查、群众有奖举报等多种渠道开展排查工作。二、对排查出的来自深圳市宝安区、东莞市凤岗镇抵返人员，严格按照省疫情防控指挥部办公室《关于精准做好2022年春运期间群众返城返乡出行等疫情防控工作的通知》要求落实管控措施。三、涉疫地区抵返人员必须第一时间向社区报告，对隐瞒旅居史情况造成疫情输入的人员，依法严肃追究责任。四、广大市民如非必要，近期不要前往深圳市宝安区、东莞市凤岗镇，如必须前往，要提前向所在社区（村屯、林场所）、单位报备，并做好个人防护。从深圳市宝安区、东莞市凤岗镇返回后，要按照属地相关防控措施执行。五、广大市民要提高个人防护意识，养成戴口罩（尤其是在乘坐公共交通工具和在公共场所活动时）、勤洗手、常通风、保持安全社交距离的习惯;不扎堆、不聚集、不聚会，倡导健康生活方式。用餐时，要选择安全放心原料，生熟食材分开存放，不吃生冷食物。居民如出现发热、咳嗽、腹泻、乏力等症状，要佩戴口罩，及时到就近的发热门诊进行排查和诊疗，就医过程尽量避免乘坐公共交通工具。六、广大市民要适时关注深圳市宝安区、东莞市凤岗镇官方网站公开发布的确诊病例、疑似病例、无症状感染者轨迹信息，个人1月16日以来有过深圳市宝安区、东莞市凤岗镇旅居史、接触史的，要主动向属地指挥部和疾控中心报告。各县（市）、区指挥部联系方式：伊美区：0458—3607728友好区：0458—3298188乌翠区：0458—3688345金林区：0458—3738444铁力市：0458—2285523汤旺县：0458—3537215嘉荫县：0458—2622509丰林县：0458—3583787南岔县：0458—3477380大箐山县：0458—3436105伊春市应对新型冠状病毒感染肺炎疫情工作领导小组指挥部2022年2月1日#伊春#,伊春,0,0,0,2022/2/1 23:00
4.7322E+15,6620204154,涂了防晒霜的吸血鬼,#广东惠州报告1例新冠肺炎确诊病例#没想到是这样上热搜了,广东惠州报告1例新冠肺炎确诊病例,0,0,0,2022/2/1 23:00
4.7322E+15,3316903742,思茅微博-中国茶城,【#2月1日云浮罗定报告1例确诊病例#】2022年1月31日，深圳新增1例新冠肺炎确诊病例。1月31日晚，云浮罗定市疾控中心在对深圳1月31日报告的确诊病例。密接排查中，初筛发现4例（一家四口）新冠病毒核酸检测阳性病例。2月1日，经省、市疾控中心复采复检，结果均为阳性。经专家组研判，1人为新冠肺炎确诊患者（轻型），3人为无症状感染者。（南方日报）,2月1日云浮罗定报告1例确诊病例,0,0,1,2022/2/1 22:59
4.7322E+15,7373792380,椰汁狗勾_,#广东惠州报告1例新冠肺炎确诊病例#第一次见惠州上rs?我原本还想出去玩的,广东惠州报告1例新冠肺炎确诊病例,0,0,9,2022/2/1 22:59
4.7322E+15,2635179330,梅州发布,梅州报告1例新冠肺炎确诊病例，系深圳病例密接！O梅州报告1例新冠肺炎确诊病例，系深圳病例密接！,,0,1,1,2022/2/1 22:59
4.73183E+15,1279746217,经理人杂志,#疫情#【深圳今日新增1例新冠确诊在东莞居住深圳上班】据深圳卫健委消息，病例是一位45岁女性，深圳市宝安区石岩街道某公司牙模设计员，居住在东莞市凤岗镇保利百合花园。1月30日晚在深圳大学附属华南医院发热门诊就诊时，核酸采样初筛呈阳性，1月31日经深圳市疾控中心复核亦为阳性。目前已转送至深圳市第三人民医院应急院区隔离治疗，诊断为新冠肺炎确诊病例（轻型），情况稳定。目前，该起疫情源头暂不明确，仍需根据流行病学调查和基因测序结果作进一步研判。O网页链接,疫情,1,2,1,2022/1/31 22:38
4.73183E+15,3205295640,中新浙里,【1月31日0-18时杭州新增7例新冠肺炎确诊病例】2022年1月31日0-18时，杭州市新增7例新冠确诊病例，均为轻型，截至1月31日18时，杭州本轮疫情累计报告新冠确诊病例90例，其中普通型1例，轻型89例。确诊病例84，陶某某，女，10月龄，现住富阳区银湖街道勤乐村梓树岭，确诊病例29的密接。确诊病例85，董某某，男，29岁，现住富阳区富春街道大家小墅，确诊病例52、53、60的密接。确诊病例86，陈某，女，31岁，现住富阳区富春街道三联嘉苑，确诊病例29的密接。确诊病例87，李某某，男，2岁，现住富阳区富春街道三联嘉苑，确诊病例29的密接。确诊病例88，何某某，男，36岁，现住富阳区富春街道后周社区兴达路37号，确诊病例27的密接。确诊病例89，陈某某，男，34岁，现住富阳区上官乡深里村，确诊病例29的密接。确诊病例90，陈某某，女，26岁，现住滨江区白马湖鸿雁苑，确诊病例31的密接。（via杭州发布）,,1,0,1,2022/1/31 22:38
4.73183E+15,1744361825,广东新闻广播,#深圳疫情#【深圳新增1例确诊活动轨迹涉龙岗和宝安】1月31日，深圳发现1例新冠肺炎确诊病例。经初步流调，该病例主要以自驾车方式上下班，近日在深主要活动轨迹为：·龙岗区平湖街道：天虹商场（平湖店）、深圳大学附属华南医院发热门诊；·宝安区石岩街道：美冠达牙科技术有限公司。#深圳1月31日新增1例确诊病例#,"深圳疫情,深圳1月31日新增1例确诊病例",0,0,6,2022/1/31 22:38
4.73183E+15,1864856880,胡扯鸡蛋,【#杭州市新增7例新冠肺炎确诊病例#】杭州市新增7例新冠确诊病例，均为轻型，截至1月31日18时，杭州本轮疫情累计报告新冠确诊病例90例，其中普通型1例，轻型89例。,杭州市新增7例新冠肺炎确诊病例,0,0,0,2022/1/31 22:37
4.73183E+15,1006529515,用户iv2xo2a6wl,1月30日北京新增3例本土新冠肺炎确诊病例分布在丰台和朝阳O1月30日北京新增3例本土新冠肺炎确诊病例分布在丰台和朝阳,,0,0,0,2022/1/31 22:36
4.73183E+15,5051077448,快兰斯24小时财经直播,实时播报：【杭州市滨江区新增封控区、管控区、防范区】杭州市滨江区今晚发布新冠肺炎疫情防控指挥部2022年10号通告：根据国家、省疫情防控有关规定，经有关专家研判，新增的封控区、管控区、防范区为：白马湖鸿雁苑7幢划为封控区；白马湖鸿雁苑小区划为管控区；月光河绿道-鸿雁苑小区西侧围墙-白马湖路-越剑河绿道合围区域划为防范区。（央视）,,1,1,8,2022/1/31 22:36
4.73147E+15,1036713140,杭州网,#杭州战疫#【#杭州市新增13例新冠肺炎确诊病例#】2022年1月30日0-18时，杭州市新增13例新冠肺炎确诊病例，均为轻型，截至1月30日18时，杭州本轮疫情累计报告新冠确诊病例72例，其中普通型1例，轻型71例。行动轨迹详见↓↓#并肩战疫#,"杭州战疫,杭州市新增13例新冠肺炎确诊病例,并肩战疫",2,19,24,2022/1/30 22:58
4.73147E+15,5340438538,甘泉检察,【#北京增本土确诊12例#】1月29日16时至1月30日16时，北京市新增本土新冠肺炎确诊病例12例，均来自管控人员。（总台记者纪乐乐于晶晶）L央视新闻的微博视频,北京增本土确诊12例,0,0,0,2022/1/30 22:57
4.73147E+15,2066990217,Design2021Blog,北京晚报，1月29日16时至1月30日16时，北京市新增本土新冠肺炎确诊病例12例，均来自管控人员。涉及丰台西南郊冷库、丰台怡海花园、朝阳区安贞里三区、大兴康宜家园北区、西城区鸭子桥路1号院。其中8例与冷库关联。均为德尔塔变异株关联疫情：感染者91：现住丰台区玉泉营街道万柳园小区，工作地点为西南郊冷库。1月19日作为风险人员进行核酸检测，结果为阴性。1月20日进行居家隔离，期间两次核酸检测结果均为阴性。1月28日核酸检测结果为阳性，1月29日诊断为确诊病例，临床分型为普通型。感染者92：现住丰台区西南郊冷库宿舍，工作地点为西南郊冷库。1月20日作为风险管控人员进行居家隔离，期间五次核酸检测结果均为阴性。1月25日转至集中隔离点，期间三次核酸检测结果均为阴性。1月28日核酸检测结果为阳性，1月29日诊断为确诊病例，临床分型为普通型。感染者93：现住丰台区西南郊冷库宿舍，工作地点为西南郊冷库。1月21日，作为风险管控人员进行居家隔离，期间五次核酸检测结果均为阴性。1月25日转至集中隔离点，期间核酸检测结果为阴性。1月28日核酸检测结果为阳性，1月29日诊断为确诊病例，临床分型为普通型。感染者94：现住丰台区西南郊冷库宿舍，工作地点为西南郊冷库。1月20日作为风险管控人员进行居家隔离，期间两次核酸检测结果均为阴性。1月25日转至集中隔离点，期间核酸检测结果为阴性。1月28日核酸检测结果为阳性，1月29日诊断为确诊病例，临床分型为轻型。感染者95：现住丰台区西南郊冷库宿舍，工作地点为西南郊冷库。1月20日作为风险管控人员进行居家隔离，期间核酸检测结果为阴性。1月25日转至集中隔离点，期间两次核酸检测结果均为阴性，1月28日核酸检测结果为阳性，1月29日诊断为确诊病例，临床分型为普通型。感染者96：现住丰台区西南郊冷库宿舍，工作地点为西南郊冷库。1月20日作为风险管控人员进行居家隔离，期间两次核酸检测结果均为阴性。1月25日转至集中隔离点，期间核酸检测结果为阴性。自述于1月26日出现流涕等症状，1月28日核酸检测结果为阳性，1月29日诊断为确诊病例，临床分型为普通型。感染者97：现住丰台区新村街道怡海花园小区，工作地点同现住址。1月22日作为风险管控人员进行核酸检测，期间两次结果均为阴性。自述于1月27日出现流涕等症状，1月29日核酸检测结果为阳性，1月30日诊断为确诊病例，临床分型为轻型。感染者98：现住丰台区西罗园街道角门东里小区，工作地点为西南郊冷库。1月20日作为风险管控人员进行居家隔离，期间四次核酸检测结果均为阴性。1月25日转至集中隔离点，期间两次核酸结果均为阴性。1月29日核酸检测结果为阳性，1月30日诊断为确诊病例，临床分型为轻型。感染者99：现住大兴区清源街道康宜家园北区，工作地点为西南郊冷库。1月20日作为风险管控人员进行居家隔离，期间两次核酸检测结果均为阴性。1月25日转至集中隔离点，期间两次核酸检测结果均为阴性。1月28日核酸检测结果为阳性，1月29日诊断为确诊病例，临床分型为普通型。感染者100：现住朝阳区安贞街道安贞里三区。因同小区有确诊病例，1月23日作为风险管控人员进行核酸检测，结果为阴性。1月24日进行居家隔离，自述于1月27日出现咳嗽等症状，1月28日核酸检测结果为阳性，1月29日诊断为确诊病例，临床分型为普通型。感染者101：现住朝阳区安贞街道安贞里三区。因同小区有确诊病例，1月23日作为风险管控人员进行核酸检测，结果为阴性。1月24日进行居家隔离，期间核酸检测结果为阴性。1月29日核酸检测结果为阳性，1月30日诊断为确诊病例，临床分型为普通型。感染者102：现住西城区广安门外街道鸭子桥路1号院。1月25日作为确诊病例的密切接触者转至集中隔离点，期间四次核酸检测结果均为阴性。1月29日核酸检测结果为阳性，当日诊断为确诊病例，临床分型为轻型。来源：@北京晚报记者牛伟坤实习记者何蕊,,0,0,0,2022/1/30 22:57
4.73147E+15,5165551776,卟呦卟啉,北京新增12例本土新冠肺炎确诊病例详情公布丰台三地升高风险区O北京新增12例本土新冠肺炎确诊病例详情公布丰台三地升高风险区,,0,0,0,2022/1/30 22:57
4.73147E+15,2181903664,马浩云,【杭州市新增13例新冠肺炎确诊病例】1月30日0-18时，杭州市新增13例新冠肺炎确诊病例，均为轻型，截至1月30日18时，杭州本轮疫情累计报告新冠确诊病例72例，其中普通型1例，轻型71例。,,0,0,1,2022/1/30 22:56
4.73147E+15,1901329763,庐陵启程,#天津本土疫情当日新增新冠病毒感染者11例#在第179场天津市新型冠状病毒肺炎疫情防控工作新闻发布会上，天津市疾病预防控制中心主任、市卫生健康委副主任韩金艳介绍，截至2022年1月30日18时，天津市本土疫情当日新增新冠病毒感染者11例，8例在河北区，3例在滨海新区（系河北区本土疫情关联），均为隔离管控人员。累计报告新冠病毒感染者24例，其中确诊病例21例（普通型17例，轻型4例），未分型3例，诊断救治工作正在进行中。目前已涉及河北区和滨海新区6个街道，其中发病最多的是河北区望海楼街和建昌道街，共14例；疫情呈现明显的家庭聚集性，共波及4个家庭发生21例。#疫情防控#,"天津本土疫情当日新增新冠病毒感染者11例,疫情防控",0,0,1,2022/1/30 22:56
4.73147E+15,1888415301,策划人毛庆海,O最新风险等级提醒（2022年1月30日18时）#疫情防控##关注新冠肺炎##风雨无阻护扬州#,"疫情防控,关注新冠肺炎,风雨无阻护扬州",0,0,0,2022/1/30 22:56
4.73147E+15,2181903664,马浩云,1月30日0-18时，杭州新增13例新冠肺炎确诊病例。,,0,0,0,2022/1/30 22:56
4.73147E+15,1961594843,杭州微博城事,【杭州市新增13例新冠肺炎确诊病例】#杭州片儿川加油#@杭州发布2022年1月30日0-18时，杭州市新增13例新冠肺炎确诊病例，均为轻型，截至1月30日18时，杭州本轮疫情累计报告新冠确诊病例72例，其中普通型1例，轻型71例。#浙疫战我们能赢##富阳开展核酸检测愿检尽检#,"杭州片儿川加油,浙疫战我们能赢,富阳开展核酸检测愿检尽检",8,60,216,2022/1/30 22:56
