id,user_id,用户昵称,微博正文,话题,转发数,评论数,点赞数,发布时间
4.83934E+15,5794522937,telek117,#卡塔尔世界杯#葡萄牙??,卡塔尔世界杯,0,1,1,2022/11/24 14:53
4.83933E+15,1098614510,团爸小阳阳,我在蒙牛2022卡塔尔#世界杯#抽奖大转盘活动中获得188积分！快来和我一起做任务抽奖赢好礼吧！世界杯期间每进一球蒙牛还会送出1000箱奶，记得#无论谁进球都来找蒙牛#！O网页链接,"世界杯,无论谁进球都来找蒙牛",0,0,0,2022/11/24 13:54
4.83933E+15,1098614510,团爸小阳阳,我在蒙牛2022卡塔尔#世界杯#抽奖大转盘活动中获得68积分！快来和我一起做任务抽奖赢好礼吧！世界杯期间每进一球蒙牛还会送出1000箱奶，记得#无论谁进球都来找蒙牛#！O网页链接,"世界杯,无论谁进球都来找蒙牛",0,0,0,2022/11/24 13:54
4.83933E+15,2458681152,阿卡丽璐璐,我在蒙牛2022卡塔尔#世界杯#抽奖大转盘活动中获得68积分！快来和我一起做任务抽奖赢好礼吧！世界杯期间每进一球蒙牛还会送出1000箱奶，记得#无论谁进球都来找蒙牛#！O网页链接,"世界杯,无论谁进球都来找蒙牛",0,0,0,2022/11/24 13:54
4.83933E+15,1098614510,团爸小阳阳,我在蒙牛2022卡塔尔#世界杯#抽奖大转盘活动中获得188积分！快来和我一起做任务抽奖赢好礼吧！世界杯期间每进一球蒙牛还会送出1000箱奶，记得#无论谁进球都来找蒙牛#！O网页链接,"世界杯,无论谁进球都来找蒙牛",0,0,0,2022/11/24 13:54
4.83933E+15,2458681152,阿卡丽璐璐,我在蒙牛2022卡塔尔#世界杯#抽奖大转盘活动中获得288积分！快来和我一起做任务抽奖赢好礼吧！世界杯期间每进一球蒙牛还会送出1000箱奶，记得#无论谁进球都来找蒙牛#！O网页链接,"世界杯,无论谁进球都来找蒙牛",0,0,0,2022/11/24 13:54
4.83933E+15,1203213487,爱睿児,我在蒙牛2022卡塔尔#世界杯#抽奖大转盘活动中获得68积分！快来和我一起做任务抽奖赢好礼吧！世界杯期间每进一球蒙牛还会送出1000箱奶，记得#无论谁进球都来找蒙牛#！O网页链接,"世界杯,无论谁进球都来找蒙牛",0,0,0,2022/11/24 13:54
4.83933E+15,6364285356,l落落I,我在蒙牛2022卡塔尔#世界杯#抽奖大转盘活动中获得288积分！快来和我一起做任务抽奖赢好礼吧！世界杯期间每进一球蒙牛还会送出1000箱奶，记得#无论谁进球都来找蒙牛#！O网页链接,"世界杯,无论谁进球都来找蒙牛",0,0,0,2022/11/24 13:54
4.83933E+15,6364285356,l落落I,我在蒙牛2022卡塔尔#世界杯#抽奖大转盘活动中获得68积分！快来和我一起做任务抽奖赢好礼吧！世界杯期间每进一球蒙牛还会送出1000箱奶，记得#无论谁进球都来找蒙牛#！O网页链接,"世界杯,无论谁进球都来找蒙牛",0,0,0,2022/11/24 13:54
4.83933E+15,7228963584,分身超人2019,我在蒙牛2022卡塔尔#世界杯#抽奖大转盘活动中获得68积分！快来和我一起做任务抽奖赢好礼吧！世界杯期间每进一球蒙牛还会送出1000箱奶，记得#无论谁进球都来找蒙牛#！O网页链接,"世界杯,无论谁进球都来找蒙牛",0,0,0,2022/11/24 13:54
4.83933E+15,7719765427,地面上的灰尘,#沙特宣布放假一天卡塔尔世界杯小组赛，沙特阿拉伯队2：1战胜阿根廷队，为庆祝这历史性时刻，沙特宣布放假一天！#卡塔尔世界杯#沙特阿拉伯#阿根廷#足球L地面上的灰尘的微博视频,"沙特宣布放假一天卡塔尔世界杯小组赛，沙特阿拉伯队2：1战胜阿根廷队，为庆祝这历史性时刻，沙特宣布放假一天！,沙特阿拉伯",0,0,0,2022/11/24 13:54
4.83935E+15,5589426244,旺旺碎啵啵_,#Dreamers[MusicfromtheFIFAWorldCupQatar2022OfficialSoundtrack](2022卡塔尔世界杯原声)#,,0,1,0,2022/11/24 15:30
4.83935E+15,3840768703,工人日报,【今晚，#C罗五战世界杯#】18:00至凌晨，瑞士将对战喀麦隆，乌拉圭对战韩国，#葡萄牙迎战加纳#，目前世界排名第一的巴西对阵塞尔维亚。苏亚雷斯、卡瓦尼、孙兴慜、C罗、内马尔等球星有望先后登场，其中，C罗将迎来个人第5次世界杯之旅。你最期待谁？关注#2022卡塔尔世界杯#！（央视新闻）L央视新闻的微博视频,"C罗五战世界杯,葡萄牙迎战加纳,2022卡塔尔世界杯",0,0,1,2022/11/24 15:30
4.83935E+15,6972981960,叫我李程秀,多么精彩的一项运动，Doyouknow？早期的中甲并不是叫这个名字，它是由每个足球队形成推荐的.起床了，#足球##卡塔尔世界杯##电影推荐#时间：11月24时间18:00（精彩賽事）隊伍:瑞士～～喀麦隆随时等候出发.,"足球,卡塔尔世界杯,电影推荐",0,0,0,2022/11/24 15:30
4.83935E+15,7746505309,帅气又迷人的,#卡塔尔世界杯官方用球叫什么#周杰伦可以说每一次都可以给我带来不一样的惊喜，对于今天晚上的这个节目，我也是很期待了,卡塔尔世界杯官方用球叫什么,0,0,0,2022/11/24 15:30
4.83935E+15,1747927481,CGTN体育报道,#喀麦隆vs瑞士#北京时间11月24日18点，世界杯小组赛G组，喀麦隆将迎战瑞士队，两队都将力争开门红。#卡塔尔世界杯#LCGTN体育报道的微博视频,"喀麦隆vs瑞士,卡塔尔世界杯",0,1,0,2022/11/24 15:30
4.83935E+15,2540768022,东华理工大学长江学院团委,#茶话会#四年一度的世界杯正在火热进行中，你有没有关注卡塔尔世界杯呢？你知道历届世界杯进球数最多的国家是哪一个吗？欢迎在评论区留言互动哦！,茶话会,0,0,0,2022/11/24 15:30
4.83935E+15,1886213131,英国桑德兰大学,出生在桑德兰的乔丹亨德森，在2022卡塔尔世界杯中，随英格兰足球队出征，司职中场。L英国桑德兰大学的微博视频,,0,0,0,2022/11/24 15:30
4.83935E+15,5592228950,宿州埇桥发布,【#哪届世界杯吉祥物是你最爱#？】近日，卡塔尔世界杯吉祥物拉伊卜受到关注。历届世界杯吉祥物，哪个是你的青春记忆？戳视频↓↓一起回忆！?L人民日报的微博视频,哪届世界杯吉祥物是你最爱,0,0,0,2022/11/24 15:30
4.83935E+15,2010395287,南充播报,#南观天下#用家里的材料就能制作卡塔尔世界杯吉祥物，快给小宝贝安排上。L手工实用DIY的微博视频,南观天下,0,0,0,2022/11/24 15:30
4.83935E+15,7076119408,剧综日记,#卡塔尔世界杯官方用球叫什么#不得不说，这一次可以和周董一起涨知识，谁又能错过了呢？对于周杰伦的世界杯足球彩蛋，一定不会错过吧，今晚一起来看吧，终于要见到庐山真面目啦,卡塔尔世界杯官方用球叫什么,0,0,0,2022/11/24 15:30
4.83934E+15,2767648917,中国冠县,德国队主帅弗利克：我们犯了不该犯的错误23日，德国队在卡塔尔世界杯首场小组赛中1:2不敌日本队。德国队主教练弗利克在赛后新闻发布会上表示，这是一O网页链接,,0,0,0,2022/11/24 14:53
4.83934E+15,2820215901,NICE亚杰,新的预测来了能不能保持三连预测准确就看这次了#世界杯##卡塔尔世界杯#世界杯,"世界杯,卡塔尔世界杯",0,5,0,2022/11/24 14:53
4.83934E+15,1340529235,于海青,#卡塔尔是懂指路的#在卡塔尔看到了很多的中国元素，因为这很多的产品其实都是中国生产。中国为卡塔尔奉献了自己的产品，也贡献出了自己的智慧，所以更多的科技元素在卡塔尔也逐一亮相。与其说卡塔尔举办了一场世界杯，倒不如说卡塔尔与中国共同举办了一场世界杯。,卡塔尔是懂指路的,1,2,2,2022/11/24 14:53
4.83934E+15,1899008513,Kyrie_lee,#C罗说要让所有葡萄牙人骄傲##C罗#在葡萄牙队即将迎来卡塔尔世界杯首秀之际，C罗坦言，想让所有葡萄牙人感到骄傲。加油总裁@CristianoRonaldo,"C罗说要让所有葡萄牙人骄傲,C罗",0,1,0,2022/11/24 14:53
4.83934E+15,7492027212,F君的小可爱,我在蒙牛2022卡塔尔#世界杯#抽奖大转盘活动中获得68积分！快来和我一起做任务抽奖赢好礼吧！世界杯期间每进一球蒙牛还会送出1000箱奶，记得#无论谁进球都来找蒙牛#！O网页链接,"世界杯,无论谁进球都来找蒙牛",0,0,0,2022/11/24 14:53
4.83934E+15,5629072831,夜幕夜已暮,我在蒙牛2022卡塔尔#世界杯#抽奖大转盘活动中获得68积分！快来和我一起做任务抽奖赢好礼吧！世界杯期间每进一球蒙牛还会送出1000箱奶，记得#无论谁进球都来找蒙牛#！O网页链接,"世界杯,无论谁进球都来找蒙牛",0,1,0,2022/11/24 14:52
4.83934E+15,7492027212,F君的小可爱,我在蒙牛2022卡塔尔#世界杯#抽奖大转盘活动中获得188积分！快来和我一起做任务抽奖赢好礼吧！世界杯期间每进一球蒙牛还会送出1000箱奶，记得#无论谁进球都来找蒙牛#！O网页链接,"世界杯,无论谁进球都来找蒙牛",0,0,0,2022/11/24 14:52
4.83934E+15,1762016380,被chou奖遗忘的鞋童,卡塔尔世界杯第一单冤案??劳塔罗的进球被吹越位划线犯错，后面还有一个左后卫,,0,1,0,2022/11/24 14:52
4.83934E+15,7492027212,F君的小可爱,我在蒙牛2022卡塔尔#世界杯#抽奖大转盘活动中获得68积分！快来和我一起做任务抽奖赢好礼吧！世界杯期间每进一球蒙牛还会送出1000箱奶，记得#无论谁进球都来找蒙牛#！O网页链接,"世界杯,无论谁进球都来找蒙牛",0,0,0,2022/11/24 14:52
4.83934E+15,1300705835,百变神兔兔,源先生的暴脾气这位是妥妥的中东公主！@源先生__世界杯#卡塔尔世界杯#,卡塔尔世界杯,0,0,1,2022/11/24 14:52
4.83933E+15,7622867015,喜鹊窝酒业,卡塔尔给世界杯“装了空调”；我们给世界杯“备好美酒”！干杯金喜鹊！,,0,0,0,2022/11/24 13:54
4.83933E+15,6605842948,咻咻拳击手,#卡塔尔世界杯#2016欧洲杯揭幕战【法国vs罗马尼亚】帕耶世界波绝杀！L咻咻拳击手的微博视频,卡塔尔世界杯,0,0,0,2022/11/24 13:54
4.83933E+15,7362758110,搏一搏呀,#你好卡塔尔#@安慕希四年一度的世界杯，等到他终于来了，巴西??球队是我一直喜欢的球队，最喜欢球队里面的内马尔，喜欢他们桑巴军团的美妙舞步，每次都为巴西??球队加油，因为他们也爱上了足球?，今年依旧支持巴西为他点亮，已经买好小零食，坐等巴西开始，期待巴西??获胜，圆一场青春年少的梦。,你好卡塔尔,0,0,0,2022/11/24 13:54
4.83933E+15,5585485049,021视频,【#日本赢球中国小伙被各国球迷祝贺#小伙：我们的队没有来sosad】11月24日，网友@林剑霄在网上发布视频称自己在卡塔尔的球迷广场看世界杯比赛，日本队2:1战胜德国队之后，各国球迷纷纷向他表示祝贺，他尴尬地跟球迷们解释自己是中国人。视频中，该男子向一位真正的日本人表示祝贺，并说自己真的非常羡慕他。他心酸的表示：“我们的队并没有来到世界杯，sosad。”@信号财经L信号财经的微博视频,日本赢球中国小伙被各国球迷祝贺,0,0,0,2022/11/24 13:54
4.83933E+15,6018155225,曙光收乐箱,德国1:2日本输球以后，德国超市用大蒜和番茄围了一个日本国旗“蒜了，没大柿”#日本大叔说下次轮到中国赢德国##卡塔尔世界杯#,"日本大叔说下次轮到中国赢德国,卡塔尔世界杯",1,1,1,2022/11/24 13:54
4.83933E+15,3806199641,呈贡发布,#为什么真的不建议你去赌球#【中纪委：#莫让赌球毁了年轻干部#】#中纪委发警告莫让赌球毁了年轻干部#11月24日，中央纪委国家监委网站发布了一篇题为《莫让赌球毁了年轻干部》的文章。文章指出，世界杯期间往往是赌球诈骗的高发期。眼下，2022年卡塔尔世界杯激战正酣，多地公安机关发布提示信息，呼吁网友远离网络赌球，一些视频网站也对涉及赌博导流的账号采取了封禁措施。记者梳理纪检监察机关近年来查处的违纪违法案例发现，因赌球迷失信仰、坠入贪腐深渊的党员干部并不鲜见。铲除赌球等歪风邪气的生存土壤，加强对年轻干部教育管理监督，依然任重道远。从涉赌经历看，这些年轻干部大多社会阅历不深、盲目乐观自信，尤其对网络赌球的危害认识不够，往往以“玩”的心态开启“赌”的大门。（中国日报）,"为什么真的不建议你去赌球,莫让赌球毁了年轻干部,中纪委发警告莫让赌球毁了年轻干部",0,1,0,2022/11/24 13:54
4.83933E+15,6364285356,l落落I,我在蒙牛2022卡塔尔#世界杯#抽奖大转盘活动中获得68积分！快来和我一起做任务抽奖赢好礼吧！世界杯期间每进一球蒙牛还会送出1000箱奶，记得#无论谁进球都来找蒙牛#！O网页链接,"世界杯,无论谁进球都来找蒙牛",0,0,0,2022/11/24 13:54
4.83933E+15,1111249715,幸福面包树mm,我在蒙牛2022卡塔尔#世界杯#抽奖大转盘活动中获得68积分！快来和我一起做任务抽奖赢好礼吧！世界杯期间每进一球蒙牛还会送出1000箱奶，记得#无论谁进球都来找蒙牛#！O网页链接,"世界杯,无论谁进球都来找蒙牛",0,0,0,2022/11/24 13:53
4.83933E+15,5522537039,暮岁未拾,#加纳球衣撞衫外卖小哥#我真的有被笑到，看了加纳队员赛前的一些认真训练场景和然后再用中文送上祝福的视频.真的觉得他们太可爱啦，当然他们说中文的样子也好可爱！穿着像极了美团外卖的服装训练，我差一点就以为美团外卖小哥要参加2022卡塔尔世界杯的比赛！笑死我了，真的，哈哈哈，我真的是笑的停不下来了！当然最后我也祝愿加纳队在卡塔尔世界杯当中夺冠加油，我看好你们！你们真的很棒啦！,加纳球衣撞衫外卖小哥,0,0,0,2022/11/24 13:53
4.83935E+15,3270346463,长春发布,【#网友开启拉伊卜DIY大赛#】随着卡塔尔世界杯的进行，吉祥物拉伊卜也火出圈。近日，不少网友开启了“拉伊卜DIY”大赛，英俊版、梦幻般、真饺子版、拿来凑数版……哪个萌到你了？L人民视频的微博视频,网友开启拉伊卜DIY大赛,0,10,11,2022/11/24 15:30
4.83935E+15,7342274194,Goodluck-yeah,世界杯#围观世界杯#黑马卡塔尔队这次表现高光啊！,围观世界杯,0,0,0,2022/11/24 15:30
4.83935E+15,1975154821,西海都市报官方微博,#卡塔尔世界杯超级新星#足球#球星L西海都市报官方微博的微博视频,卡塔尔世界杯 超级新星 ,0,0,0,2022/11/24 15:30
4.83935E+15,2456763457,huaxing_628,#腾讯新闻#卡塔尔世界杯能处：奖金是真发，3后面9个0，被淘汰也能拿900万O卡塔尔世界杯能处：奖金是真发，3后面9个0，被淘汰也能拿900万#来自@腾讯新闻,腾讯新闻,0,0,0,2022/11/24 15:30
4.83935E+15,1838672663,华夏时报,【中国铁建承建世界杯主赛场央企迈上世界基建主流舞台】随着2022年卡塔尔世界杯如火如荼的展开，中国的另一支“国家队”——央企，低调地完成着一件又一件大事。央企代表的中国建设走在世界前列，让世界看到了更多中国建设的成果，球场上随处可见的“MadeinChina”分外引人注目。据记者了解，中国铁建、中国海油、中国船舶、中国石化等多个央企都有参与本届世界杯的建设工作，向世界展示着中国央企的实力。IPG中国首席经济学家柏文喜对《华夏时报》记者表示：“央企积极参与世界杯建设工作，对于央企国际影响力的提升是不言而喻的，这也标志着央企已步入世界基建市场的主流舞台，有助于接下来继续开拓世界基建市场高端领域这一发展方向。”“在当前复杂多变的国际环境下，特别是存在人为重构国际产业链布局与供应链保障网的情况下，中国制造、中国技术、中国标准的全面国际化出海战略进入新阶段，中国式产业链集群将有可能成为世界经济合作新基石。”独立国际策略研究员陈佳对《华夏时报》记者表示。O中国铁建承建世界杯主赛场央企迈上世界基建主流舞台,,0,0,0,2022/11/24 15:30
4.83935E+15,3233525902,日常厌学不学无术,#卡塔尔世界杯小将崛起#19岁的贝林厄姆成为首位在世界杯进球的00后球员！这不就是小说里180+的黑皮体育生帅哥吗#世界杯预测#L娱乐圈扒酱的微博视频,"卡塔尔世界杯小将崛起,世界杯预测",0,0,0,2022/11/24 15:30
4.83935E+15,3675657612,宁夏日报,【追梦大力神杯！今晚，#C罗出战#！】16年前，C罗首登世界杯赛场。今晚00：00，#葡萄牙对阵加纳#，C罗的第五次世界杯之旅即将启程，他将再次向大力神杯发起冲击！#C罗卡塔尔世界杯首秀#，一起期待！@人民日报L宁夏日报的微博视频,"C罗出战,葡萄牙对阵加纳,C罗卡塔尔世界杯首秀",0,0,0,2022/11/24 15:30
4.83935E+15,5260814541,做开心的小魔女,内马尔#卡塔尔世界杯#好帅,卡塔尔世界杯,0,1,2,2022/11/24 15:30
4.83935E+15,3953646138,桂阳法院,【#男子世界杯观众席挥舞中国国旗#：相信总有一天中国队也能参加世界杯】据@搜狐千里眼报道：11月22日，卡塔尔。一男子在世界杯观众席悄悄挥舞中国国旗引起广泛关注。李先生称，看到网友说这次世界杯除了中国足球队，其他能去的都去了，甚至连大熊猫都有参与，就想着要是能在赛场上见到中国国旗就好了，因为没买到大国旗，只买到小的，所以也没好意思拿起来挥舞，相信总有一天中国队也能参加世界杯比赛。L搜狐千里眼的微博视频,男子世界杯观众席挥舞中国国旗,1,1,2,2022/11/24 15:30
4.83935E+15,1598078571,福建东南网,【世界杯今日看点：领衔葡萄牙#C罗世界杯首秀#，“五星巴西”压轴出场】北京时间11月24日夜间，2022年卡塔尔世界杯将迎来小组赛第一轮最后四场比赛。众星云集的葡萄牙对阵加纳队，C罗能否收获进球？世界排名第一的巴西队将迎战塞尔维亚队，赛前#内马尔强调不要轻视对手#。亚洲区最后一支球队韩国队首次亮相对阵乌拉圭队，#压力来到韩国这边#。此外还有瑞士队对阵喀麦隆队，一起期待！（CCTV4）,"C罗世界杯首秀,内马尔强调不要轻视对手,压力来到韩国这边",0,0,0,2022/11/24 15:29
4.83934E+15,6011001555,米兰大小姐artermis,还记得那年，卡塔尔阿勒萨尼家族在故宫办的展览若说实力雄厚，这也没谁了下次就指望泰国皇室拿出家底来我宫展示一下，让俺们见识见识啦！#卡塔尔世界杯##卡塔尔王子#,"卡塔尔世界杯,卡塔尔王子",0,1,0,2022/11/24 14:52
4.83934E+15,2401556321,蚌埠共青团,【今晚，#C罗五战世界杯#】18:00至凌晨，瑞士将对战喀麦隆，乌拉圭对战韩国，#葡萄牙迎战加纳#，目前世界排名第一的巴西对阵塞尔维亚。苏亚雷斯、卡瓦尼、孙兴慜、C罗、内马尔等球星有望先后登场，其中，C罗将迎来个人第5次世界杯之旅。你最期待谁？关注#2022卡塔尔世界杯#！（央视新闻）L央视新闻的微博视频,"C罗五战世界杯,葡萄牙迎战加纳,2022卡塔尔世界杯",0,0,0,2022/11/24 14:52
4.83934E+15,1915671961,陕西都市快报,"#2022快看世界杯#【直播｜相约世界杯老陕云侃球】2022年世界杯正在卡塔尔火热开赛。闪直播特别策划《相约世界杯老陕云侃球》。每周二、四、六下午15:00——16:00,美女主播、球队教练、专业球迷做客直播间，陪您云侃球。球迷朋友们千万别错过，快戳直播间一起来谝世界杯。陕西都市快报的微博直播",2022快看世界杯,1,2,3,2022/11/24 14:52
4.83934E+15,7441318559,咪咕娱乐在线,#卡塔尔世界杯官方用球叫什么#?周杰伦世界杯彩蛋足球知识大科普你们知道本届世界杯的官方用球叫什么吗？它的中文翻译又是什么意思？今晚就来周杰伦世界杯彩蛋探索Al?Rihla背后的黑科技，和周董一起涨知识啦～#世界杯预测##卡塔尔是懂指路的#L咪咕体育的微博视频,"卡塔尔世界杯官方用球叫什么,世界杯预测,卡塔尔是懂指路的",0,0,0,2022/11/24 14:52
4.83934E+15,6073834622,长沙学院团委,【今晚，#C罗五战世界杯#】18:00至凌晨，瑞士将对战喀麦隆，乌拉圭对战韩国，#葡萄牙迎战加纳#，目前世界排名第一的巴西对阵塞尔维亚。苏亚雷斯、卡瓦尼、孙兴慜、C罗、内马尔等球星有望先后登场，其中，C罗将迎来个人第5次世界杯之旅。你最期待谁？关注#2022卡塔尔世界杯#！L央视新闻的微博视频,"C罗五战世界杯,葡萄牙迎战加纳,2022卡塔尔世界杯",1,10,6,2022/11/24 14:52
4.83934E+15,6072081004,体育梦工场,世界杯火热开赛中，在这个属于足球迷的时刻，梦工场将推出世界杯九大球星卡！首张#球星卡#?的主角为——梅西！最后一届世界杯，当传奇转身，期待命运能给予他终极惊喜#卡塔尔世界杯##梅西最后一舞#,"球星卡,卡塔尔世界杯,梅西最后一舞",0,1,0,2022/11/24 14:52
4.83934E+15,7615661091,人民政协网,【今晚，#C罗五战世界杯#】18:00至凌晨，瑞士将对战喀麦隆，乌拉圭对战韩国，#葡萄牙迎战加纳#，目前世界排名第一的巴西对阵塞尔维亚。苏亚雷斯、卡瓦尼、孙兴慜、C罗、内马尔等球星有望先后登场，其中，C罗将迎来个人第5次世界杯之旅。你最期待谁？关注2022卡塔尔世界杯！L央视新闻的微博视频,"C罗五战世界杯,葡萄牙迎战加纳",0,0,2,2022/11/24 14:52
4.83934E+15,5080863214,努力叭嗒嗒雨,我在蒙牛2022卡塔尔#世界杯#抽奖大转盘活动中获得68积分！快来和我一起做任务抽奖赢好礼吧！世界杯期间每进一球蒙牛还会送出1000箱奶，记得#无论谁进球都来找蒙牛#！O网页链接,"世界杯,无论谁进球都来找蒙牛",0,0,0,2022/11/24 14:52
4.83934E+15,5080863214,努力叭嗒嗒雨,我在蒙牛2022卡塔尔#世界杯#抽奖大转盘活动中获得188积分！快来和我一起做任务抽奖赢好礼吧！世界杯期间每进一球蒙牛还会送出1000箱奶，记得#无论谁进球都来找蒙牛#！O网页链接,"世界杯,无论谁进球都来找蒙牛",0,0,0,2022/11/24 14:52
4.83931E+15,3955261359,铜仁发布,#为什么真的不建议你去赌球#【中纪委：#莫让赌球毁了年轻干部#】#中纪委发警告莫让赌球毁了年轻干部#11月24日，中央纪委国家监委网站发布了一篇题为《莫让赌球毁了年轻干部》的文章。文章指出，世界杯期间往往是赌球诈骗的高发期。眼下，2022年卡塔尔世界杯激战正酣，多地公安机关发布提示信息，呼吁网友远离网络赌球，一些视频网站也对涉及赌博导流的账号采取了封禁措施。记者梳理纪检监察机关近年来查处的违纪违法案例发现，因赌球迷失信仰、坠入贪腐深渊的党员干部并不鲜见。铲除赌球等歪风邪气的生存土壤，加强对年轻干部教育管理监督，依然任重道远。从涉赌经历看，这些年轻干部大多社会阅历不深、盲目乐观自信，尤其对网络赌球的危害认识不够，往往以“玩”的心态开启“赌”的大门。,"为什么真的不建议你去赌球,莫让赌球毁了年轻干部,中纪委发警告莫让赌球毁了年轻干部",0,4,1,2022/11/24 12:59
4.83931E+15,5247946798,曹满de啊呜,#卡塔尔巨资办世界杯亏了吗#感觉人家压根就没有想过赚钱不赚钱这个问题，而且对于卡塔尔来说现在的世界知名度的提升简直赚翻了。,卡塔尔巨资办世界杯亏了吗,0,3,1,2022/11/24 12:59
4.83931E+15,3883703955,亲斤caimi,我在蒙牛2022卡塔尔#世界杯#抽奖大转盘活动中获得68积分！快来和我一起做任务抽奖赢好礼吧！世界杯期间每进一球蒙牛还会送出1000箱奶，记得#无论谁进球都来找蒙牛#！O网页链接,"世界杯,无论谁进球都来找蒙牛",0,0,0,2022/11/24 12:59
4.83931E+15,7365928330,派31415926535,卡塔尔世界杯充满中国元素，独缺中国足球队！#卡塔尔世界杯#,卡塔尔世界杯,0,1,0,2022/11/24 12:59
4.83931E+15,2079651001,王枰翔Sunky,平时你连五个筛子都没猜明白呢你现在猜世界杯32支球队？？#健身穿搭#今日穿搭(ootd)##卡塔尔世界杯#,健身穿搭  ,1,3,34,2022/11/24 12:59
4.83931E+15,2280998204,萌想还是要有的,贝林厄姆#围观世界杯#围观世界杯卡塔尔世界杯加油,围观世界杯,0,0,0,2022/11/24 12:59
4.83931E+15,6325153081,瓣瓣冲浪酱,这居然是卡塔尔申办世界杯的理由,,33,31,229,2022/11/24 12:59
4.83931E+15,7715037576,咸鱼想变仙女,#世界杯#卡塔尔王子#饺子皮理顺一些人物关系L咸鱼想变仙女的微博视频,世界杯,0,0,0,2022/11/24 12:59
4.83931E+15,7150248819,蛇精灵IL_Biscione,日本??2:1逆转德国??，赛后赢球的小日子球迷同样用捂嘴的动作回敬了德国。#近击卡塔尔##世界杯#,"近击卡塔尔,世界杯",0,6,9,2022/11/24 12:59
4.8393E+15,2618638282,湖南日报,#湘约卡塔尔世界杯#【又踩一脚|极度深寒】眼下的西亚天气，温度适宜，和风拂面。但今晨西班牙对哥斯达黎加的比赛，却在绿茵场掀起了一股飓风。一些人在飓风的旋流之下，快乐、幸福得晕眩。我指的是西班牙的拥趸。而另一些人，却感到了极度深寒。我指的是——本届世界杯接下来的赛程里所有可能的对手以及他们的球迷，特别是阿根廷队、德国队和他们的忠粉。说明一下，我不想伤口上撒盐，可两相对照之下，差距之大确实令人五内惧焚：自家出师折阵，阴沟翻船，而人家，那统治级的表现简直让人窒息！那是什么样的西班牙飓风呀。7：0恐怖比分背后，是更恐怖的技术统计数字：控球率，81.8％对18.2%；传球数，1043对231；传球成功率，93.58%对71.43%……而对手哥斯达黎加队，可并不是待宰羔羊，它世界排名31位，6次进入世界杯决赛圈，在今年的系列比赛中，先后战胜尼日利亚、美国、加拿大等二流强队。靠深厚的内力击发，形成强大气旋，把人震得肝胆俱裂，那是金庸武侠小说的虚构。而绿茵场上的西班牙飓风，确实来自于他们深厚的内力。拉琴般细腻华丽的脚法，催眠师或魔法师般的传控，音乐弦律般丝滑的节奏，庖丁解牛般精准的截击，出击时快若闪电的爆发……这种种的组合，把足球变成了斗牛般美妙的舞蹈。一旦比赛进入西班牙节奏，那么对于观众来说，绿茵场就是剧场，那里上演的是妙到巅毫的艺术！还是做个中立的球迷吧，面对西班牙也许还有接下来巴西另一种风格的表演，我们感情纯粹，心底澄明，尽情享受。#世界杯##西班牙vs哥斯达黎加##西班牙7比0哥斯达黎加#,"湘约卡塔尔世界杯,世界杯,西班牙vs哥斯达黎加,西班牙7比0哥斯达黎加",0,0,2,2022/11/24 11:59
4.8393E+15,2315534114,内蒙古商报,【#网友开启拉伊卜DIY大赛#】随着卡塔尔世界杯的进行，吉祥物拉伊卜也火出圈。近日，不少网友开启了“拉伊卜DIY”大赛，英俊版、梦幻版、真饺子版、拿来凑数版……哪个萌到你了？L人民视频的微博视频,网友开启拉伊卜DIY大赛,0,0,0,2022/11/24 11:59
4.8393E+15,1943365247,Aloha甜心,头顶一块布，世界我最富！感恩节快乐#卡塔尔世界杯##世界杯##感恩节#,"卡塔尔世界杯,世界杯,感恩节",0,2,0,2022/11/24 11:59
4.8393E+15,1885454921,蓝鲸财经记者工作平台,【#90后干部因赌球欠债近2000万#】#90后干部赌球流水账目打印近两包A4纸#24日，中央纪委国家监委网站发文：眼下，2022年卡塔尔世界杯激战正酣，多地公安机关发布提示信息，呼吁网友远离网络赌球。记者梳理纪检监察机关近年来查处的违纪违法案例发现，因赌球迷失信仰、坠入贪腐深渊的党员干部并不鲜见。“90后”干部钟垚桢就因赌球欠债近2000万元，仅打印其流水账目就使用了近两包A4纸。后其面对催债压力，通过违规开具“无房证明”等手段，收取房产中介及其客户的“好处费”，给国家税收造成严重损失。铲除赌球等歪风邪气的生存土壤，加强对年轻干部教育管理监督，依然任重道远。（中央纪委国家监委网站）,"90后干部因赌球欠债近2000万,90后干部赌球流水账目打印近两包A4纸",11,3,11,2022/11/24 11:59
4.8393E+15,5995021995,上海实邦,【#世界杯随处可见中国元素#】揭幕战入场仪式上的中国护旗手、乘专机抵达卡塔尔的大熊猫“京京”“四海”、中国企业承建的卡塔尔世界杯主体育场、热销的世界杯纪念品，#2022卡塔尔世界杯#赛场内外，有太多与中国相关的元素。,"世界杯随处可见中国元素,2022卡塔尔世界杯",0,0,0,2022/11/24 11:59
4.8393E+15,1889054622,今天我超开心了吗,给卡塔尔起的小名叫哨哨，一个是因为世界杯会吹哨，一个是因为它的叫声很个小口哨似的。,,0,0,0,2022/11/24 11:59
4.8393E+15,1245947192,朋朋大,侮辱性极强#德国vs日本##卡塔尔世界杯#,"德国vs日本,卡塔尔世界杯",0,0,4,2022/11/24 11:59
